Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Categories,Tags,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
simple,DRL10903,Dérouleur simple avec couvercle,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 80 x 155.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-noir-salle-bain-odessa-drl10903-fiche-technique-1.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-noir-salle-bain-odessa-drl10903-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-noir-salle-bain-odessa-drl10903-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),80 x 155,1,0
simple,DRL11403,Dérouleur simple avec couvercle,1,0,visible,"Matière : Laiton. Finitions : Blanc, Noir. Dimensions (L x P x H mm) : 80 x 155.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-blanc-salle-bain-odessa-drl11403-fiche-technique-1.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Blanc, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-blanc-salle-bain-odessa-drl11403-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-blanc-salle-bain-odessa-drl11403-croquis-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/visuel-ambiance-blanc.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Blanc, Noir",1,0,Matière,Laiton,1,0,Dimensions (mm),80 x 155,1,0
simple,MIR10913,Miroir grossissant à fixer avec bras articulé,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 430.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10913-fiche-technique.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10913-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10913-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),430,1,0
simple,MIR11413,Miroir grossissant à fixer avec bras articulé,1,0,visible,"Matière : Laiton. Finitions : Blanc, Noir. Dimensions (L x P x H mm) : 430.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-blanc-salle-bain-odessa-mir11413-fiche-technique.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Blanc, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-blanc-salle-bain-odessa-mir11413-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-blanc-salle-bain-odessa-mir11413-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Blanc, Noir",1,0,Matière,Laiton,1,0,Dimensions (mm),430,1,0
simple,MIR10926,Miroir grossissant à poser,1,0,visible,Matière : Laiton. Finitions : Noir. Dimensions (L x P x H mm) : 230 x 340.,"Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10926-fiche-technique.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10926-visuel-1-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10926-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,Noir,1,0,Matière,Laiton,1,0,Dimensions (mm),230 x 340,1,0
simple,MIR10943,Miroir grossissant à poser orientable,1,0,visible,Matière : Laiton. Finitions : Noir. Dimensions (L x P x H mm) : 130 x 300.,"Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/mirroir-noir-salle-bain-odessa-mir10943-fiche-technique.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10943-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/plan-mir-odessa.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/plan-mir-ode2.png",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,Noir,1,0,Matière,Laiton,1,0,Dimensions (mm),130 x 300,1,0
simple,MIR10940,Miroir grossissant éclairant à fixer avec bras articulé,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 400.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10940-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10940-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-noir-salle-bain-odessa-mir10940-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),400,1,0
simple,MIR11442,Miroir grossissant éclairant à fixer avec bras articulé,1,0,visible,"Matière : Laiton. Finitions : Blanc, Noir. Dimensions (L x P x H mm) : 400.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-blanc-salle-bain-odessa-mir11442-fiche-technique-1.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Blanc, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-blanc-salle-bain-odessa-mir11442-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-blanc-salle-bain-odessa-mir11442-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Blanc, Noir",1,0,Matière,Laiton,1,0,Dimensions (mm),400,1,0
simple,PAT10920,Patère double,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 200 x 50 x 45.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10920-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10920-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10920-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),200 x 50 x 45,1,0
simple,PAT10926,Patère double,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 50.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10926-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10926-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10926-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),50,1,0
simple,PAT11420,Patère double,1,0,visible,"Matière : Laiton. Finitions : Blanc, Noir. Dimensions (L x P x H mm) : 200 x 50 x 45.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-blanc-salle-bain-odessa-pat11420-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Blanc, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-blanc-salle-bain-odessa-pat11420-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-blanc-salle-bain-odessa-pat11420-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Blanc, Noir",1,0,Matière,Laiton,1,0,Dimensions (mm),200 x 50 x 45,1,0
simple,PAT11426,Patère double,1,0,visible,"Matière : Laiton. Finitions : Blanc, Noir. Dimensions (L x P x H mm) : 50.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-double-blanc-salle-bain-odessa-pat11426-fiche-technique-1.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Blanc, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-double-blanc-salle-bain-odessa-pat11426-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-blanc-salle-bain-odessa-pat11426-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Blanc, Noir",1,0,Matière,Laiton,1,0,Dimensions (mm),50,1,0
simple,PAT10901,Patère simple,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 50.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10901-fiche-technique-1.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10901-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10901-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),50,1,0
simple,PAT10914,Patère simple,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 60.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10914-fiche-technique.pdf.pdf.pdf-1.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10914-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10914-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),60,1,0
simple,PAT10919,Patère simple,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 50.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10919-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10919-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10919-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),50,1,0
simple,PAT10921,Patère simple,1,0,visible,"Matière : Laiton. Finitions : Noir, Blanc. Dimensions (L x P x H mm) : 72.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/copie-de-patere-noir-salle-bain-odessa-pat10921-fiche-technique-1.pdf-1.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Noir, Blanc","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10921-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-noir-salle-bain-odessa-pat10921-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Noir, Blanc",1,0,Matière,Laiton,1,0,Dimensions (mm),72,1,0
simple,PAT11401,Patère simple,1,0,visible,"Matière : Laiton. Finitions : Blanc, Noir. Dimensions (L x P x H mm) : 50.","Les finitions laquées noir ou blanc mat des accessoires de la gamme ODESSA participent à magnifier des ambiances contemporaines et modernes.

La fabrication en laiton puis la finition laquée en peinture epoxy structurée garantissent à nos produits une longévité ainsi qu’une résistance à la corrosion et à l’usure.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-blanc-salle-bain-odessa-pat11401-fiche-technique-1.pdf-1.pdf-1.pdf-1.pdf",CreaSoft > Odessa,"CreaSoft, Odessa, Blanc, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-blanc-salle-bain-odessa-pat11401-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-blanc-salle-bain-odessa-pat11401-croquis.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/visuel-ambiance-blanc.jpg",Collection,CreaSoft,1,0,Gamme,Odessa,1,0,Finitions,"Blanc, Noir",1,0,Matière,Laiton,1,0,Dimensions (mm),50,1,0
